time,open,high,low,close,Volume
2021-01-13,353.49507231,355.5206983,352.71095902,354.52188733,45303619
2021-01-14,355.26866188,355.77273471,352.94432607,353.28037462,49989113
2021-01-15,351.65613995,352.45892261,348.83706599,350.70400239,107159962
2021-01-19,353.16835844,353.99914513,351.684144,353.45773358,51229172
2021-01-20,355.75406535,359.18922832,355.3620087,358.34910694,61836062
2021-01-21,358.90918786,359.33858323,357.75168729,358.67582081,47955809
2021-01-22,356.81821909,358.56903205,356.43082979,357.40630406,52136931
2021-01-25,358.14374394,359.17055896,353.28037462,358.81584104,70401971
2021-01-26,359.7679786,360.17870461,358.02239307,358.25576012,42665281
2021-01-27,354.92327865,355.01662547,347.25950474,349.49982841,123351078
2021-01-28,351.3200914,356.51950927,350.88136135,352.50559602,94198104
2021-01-29,350.63865962,351.60946654,343.76833367,345.44857643,126765121
2021-02-01,348.85573536,352.23489024,345.7342177,351.19874054,75817597
2021-02-02,354.39120178,357.72368325,351.28097908,356.16479136,64450662
2021-02-03,356.99091071,358.17174798,355.16598038,356.44483182,52427090
2021-02-04,357.48098152,360.54275721,356.55264739,360.4960838,47142555
2021-02-05,362.37235488,362.62439129,360.45351765,361.91495546,48669773
2021-02-08,363.37116585,364.57533983,362.51237511,364.52866642,38365185
2021-02-09,363.68854504,364.88338433,363.27781903,364.28596469,35551059
2021-02-10,366.03155022,366.18090513,361.71892714,364.12727509,59154370
2021-02-11,365.2100982,365.63015889,362.27900806,364.71536006,42913288
2021-02-12,363.91257741,366.75965541,363.83789995,366.51695368,50593270
2021-02-16,367.74913171,367.94516003,365.48080398,366.1995745,50972366
2021-02-17,364.44465428,366.53562305,363.42717394,366.28358663,52806681
2021-02-18,363.66987568,365.46680196,361.94295951,364.72469474,59712773
2021-02-19,365.98487681,366.27425195,363.63253695,364.08060168,83240971
2021-02-22,361.30820113,363.69787972,361.00949131,361.28019709,67413570
2021-02-23,359.06787745,363.06778869,354.90460929,361.71892714,107284127
2021-02-24,360.62676935,366.13423172,359.63729306,365.70483635,72433946
2021-02-25,364.4353196,365.80751785,355.44499403,356.89289655,146670499
2021-02-26,358.77850231,359.9266682,353.06567693,355.0539642,152701639
2021-03-01,359.93600288,364.91138838,355.25185946,363.66054099,105348798
2021-03-02,363.88457336,364.11794041,360.31872484,360.82279767,79595332
2021-03-03,360.12269652,361.09350345,355.94075899,356.04344049,119940211
2021-03-04,355.85674685,358.45178844,347.13815387,351.63747059,183433020
2021-03-05,355.14731102,359.16122427,347.8475897,358.10640521,152039624
2021-03-08,359.06787745,361.88695142,356.04344049,356.32348095,123149245
2021-03-09,360.17870461,363.9685855,356.33272228,361.41088263,113633556
2021-03-10,363.7632225,365.35945312,362.34453753,363.66054099,109899410
2021-03-11,366.13423172,369.32669296,365.6768323,367.34774038,86245040
2021-03-12,365.98487681,367.98249876,365.17275948,367.84247853,64653565
2021-03-15,368.09451494,370.29283255,365.94753808,370.03612879,73592302
2021-03-16,370.65221781,371.36165364,368.79461609,369.56939469,73722506
2021-03-17,368.28120858,371.63235941,367.13304269,370.82957676,97959265
2021-03-18,368.22986783,370.32550394,364.75269879,365.43413057,115349101
2021-03-19,365.13237352,366.71416427,362.57566023,364.75776351,113624490
2021-03-22,365.27285227,369.05641334,365.21666077,367.67035632,73778646
2021-03-23,367.0335193,368.48513308,363.989813,364.77649401,90686552
2021-03-24,366.18128154,367.82020032,362.87534823,362.92217448,97588644
2021-03-25,361.47992596,365.75984528,359.53195392,364.96379902,116128622
2021-03-26,366.11572479,371.24788188,365.51634878,370.84517612,114409114
2021-03-29,369.3654666,371.56630039,367.87639182,370.65787112,108107626
2021-03-30,369.3841971,370.34881786,368.07306207,369.67451985,76262249
2021-03-31,370.24580011,372.73695666,370.21770436,371.17295988,112734214
2021-04-01,373.11156666,375.23747845,372.90553116,375.18128695,99682876
2021-04-05,377.85038325,381.10949031,377.77546125,380.5663058,91684764
2021-04-06,380.00439079,381.39044781,379.66724178,380.34153979,62020953
2021-04-07,380.17296529,381.12822081,379.71406803,380.78170655,55836280
2021-04-08,382.03665007,382.64539133,381.10012506,382.58919983,57863114
2021-04-09,382.46745158,385.53925364,382.34570333,385.37067913,61104559
2021-04-12,384.77130312,385.78275014,384.16256186,385.51115788,56704899
2021-04-13,385.40814013,387.28025364,385.02416488,386.65371841,56550988
2021-04-14,386.62562265,387.68389592,384.79003362,385.33321813,61658197
2021-04-15,387.47786042,389.74425096,387.43103417,389.47265871,60229842
2021-04-16,390.76506323,391.38316974,389.3415452,390.77442848,82037278
2021-04-19,389.83790346,390.28743547,387.52468667,388.85455219,78498496
2021-04-20,387.63706967,388.73832944,384.52780662,386.00751614,81851828
2021-04-21,385.38940963,389.86599921,385.24893088,389.65996371,66792024
2021-04-22,389.49138921,390.32489647,385.03353013,386.10116865,97582788
2021-04-23,386.66308366,391.70158825,386.58816165,390.28743547,73276195
2021-04-26,390.94300298,391.67349249,390.3540224,391.10221223,52182392
2021-04-27,391.40190024,391.59857049,389.87536446,391.01792498,51302156
2021-04-28,391.28951724,392.41334726,390.43727947,390.90554198,51238854
2021-04-29,393.64019503,394.01480504,390.00647797,393.39669853,78544329
2021-04-30,391.12094274,391.9731805,389.91282546,390.81188948,85527030
2021-05-03,392.80668777,393.19066302,391.15372111,391.65476199,68128289
2021-05-04,389.65996371,390.15632197,385.53925364,389.23852745,101591166
2021-05-05,390.88681148,391.12094274,388.79836069,389.3602757,39960661
2021-05-06,389.4351977,392.60065226,387.41698629,392.46953876,74321368
2021-05-07,393.23748927,395.97682495,392.55382601,395.32594006,67733790
2021-05-10,395.68181957,395.90658557,391.28951724,391.41126549,81852446
2021-05-11,386.87848441,388.9107437,384.03144836,387.91802718,116887975
2021-05-12,385.12718263,386.40085665,378.35610676,379.67660703,134811046
2021-05-13,381.23123856,386.17609065,381.18441231,384.23748386,106393963
2021-05-14,386.98150216,390.98982923,386.95340641,390.13759147,82201629
2021-05-17,389.0231267,389.95965171,387.12198091,389.14487495,65129221
2021-05-18,389.40710195,389.65059846,385.63290614,385.79211539,59810238
2021-05-19,381.09075981,384.95860813,379.60168503,384.78066837,106467052
2021-05-20,385.66100189,390.17973509,385.53925364,388.92010895,78022218
2021-05-21,390.40918372,391.65476199,388.14279318,388.60169044,76578662
2021-05-24,390.84935048,393.64019503,390.60585398,392.56319126,51376702
2021-05-25,393.64956028,394.00543979,391.11157748,391.692223,57451396
2021-05-26,392.28223376,392.97526227,391.24269099,392.46953876,43088618
2021-05-27,393.49971628,394.01480504,392.39002779,392.67557426,56707677
2021-05-28,394.24893629,394.5111633,393.14383677,393.37796803,58520164
2021-06-01,395.74737632,395.88785507,392.59128701,393.03145377,54216625
2021-06-02,393.68702128,394.4924328,392.67557426,393.64956028,49097061
2021-06-03,391.32697824,393.33114177,389.85663396,392.18858125,58138763
2021-06-04,394.04290079,396.07516007,392.25619836,395.77547207,55938789
2021-06-07,395.76610682,395.94404657,394.45497179,395.39149681,51555032
2021-06-08,396.25309983,396.34675233,393.64019503,395.47578406,47134279
2021-06-09,396.31865658,396.39357858,394.6610073,394.8857733,48436342
2021-06-10,396.11262107,397.67661785,394.7921208,396.72136234,51020147
2021-06-11,397.27391209,397.48931285,395.98150757,397.37692985,45570828
2021-06-14,397.48931285,398.36964636,396.24373458,398.26662861,42358478
2021-06-15,398.41647262,398.45393362,396.65580558,397.5361391,51508508
2021-06-16,397.67661785,397.90138386,393.26558502,395.31657481,80386082
2021-06-17,394.9045038,396.16881258,392.70367001,395.18546131,90949659
2021-06-18,391.89302956,392.58653994,389.64741269,389.85412219,118676302
2021-06-21,391.62054885,395.62319649,390.80310672,395.43527876,72822028
2021-06-22,395.42588288,398.38558712,394.70239962,397.54935322,57700303
2021-06-23,397.62452032,398.43256655,396.98560003,397.07016301,49445414
2021-06-24,399.22182102,399.84194953,398.96813208,399.41913463,45110288
2021-06-25,400.17080555,401.29295628,399.84194953,400.83791349,58129525
2021-06-28,401.36408314,401.81508569,400.16140967,401.64595973,53159581
2021-06-29,402.03119108,402.67011136,401.32649959,401.86206512,35970515
2021-06-30,401.40166668,402.87682086,401.37347902,402.20031704,64827858
2021-07-01,402.96138384,404.5868722,402.89561264,404.42714213,53441027
2021-07-02,405.59223206,407.87543247,404.51339637,407.51838879,57697668
2021-07-06,407.57476411,407.7908695,404.0325149,406.77611376,68710419
2021-07-07,407.46201347,408.49556098,405.44189787,408.21368439,63549456
2021-07-08,402.87682086,405.64860738,401.69293916,404.88754057,97595232
2021-07-09,406.4002783,409.51031672,404.69398531,409.20964836,76238584
2021-07-12,409.12508538,410.92909558,408.6928746,410.67540665,52889585
2021-07-13,409.88615218,411.38949402,409.01233474,409.27541956,52911312
2021-07-14,410.97607502,411.46466111,408.63649928,409.88615218,64130352
2021-07-15,408.54254042,409.21904424,406.57880014,408.4861651,55126358
2021-07-16,409.67004679,409.71702623,404.88754057,405.2821678,75874662
2021-07-19,400.44328626,405.34690546,396.47822216,399.29698811,147987000
2021-07-20,399.96409605,406.29692354,399.1654457,405.01908298,99608174
2021-07-21,406.22175645,408.43918566,404.9731371,408.29824737,64724389
2021-07-22,408.47676921,409.39756609,407.49020113,409.15327304,47878539
2021-07-23,411.08882565,413.7008821,410.40292594,413.36263018,63766637
2021-07-26,412.77068934,414.38678181,412.7237099,414.37738592,43719187
2021-07-27,413.33444252,413.36263018,409.65125502,412.48881274,67397137
2021-07-28,413.11833714,413.7008821,410.89151204,412.31968678,52472360
2021-07-29,413.2451816,415.11026507,413.24048366,414.02973812,47435342
2021-07-30,411.45526523,413.47538082,411.32372282,412.01901842,68951202
2021-08-02,413.73846564,414.29282295,410.79755317,411.15459686,58783297
2021-08-03,411.95324721,414.62167897,409.75460977,414.49953245,58053896
2021-08-04,413.212296,414.47538502,412.22572792,412.46062508,46732212
2021-08-05,413.62571501,415.1572445,413.30625486,415.07268152,38969659
2021-08-06,415.39214167,416.18139613,415.11026507,415.75858124,46930008
2021-08-09,415.73039358,416.04515578,414.64986663,415.42032932,41222585
2021-08-10,415.87133188,416.65119045,415.18543216,415.93710308,43339275
2021-08-11,417.00823414,417.06648864,415.88072776,416.9706506,44034340
2021-08-12,416.82031641,418.35861095,415.91831131,418.2203035,38942418
2021-08-13,418.67130605,419.00016208,418.18271995,418.9813703,39470251
2021-08-16,417.67534208,420.0994808,416.11562493,419.96793839,73930864
2021-08-17,417.40286137,418.0793652,414.21765585,417.21494364,92673933
2021-08-18,416.2001879,417.764603,412.40424976,412.64854281,89351931
2021-08-19,409.91433984,414.49013656,409.77340155,413.28746309,92812246
2021-08-20,413.63511089,416.90487939,413.14652479,416.57602336,72008712
2021-08-23,418.26728293,421.15182008,416.64696231,420.24041909,54973038
2021-08-24,420.90752703,421.44309256,420.39075328,420.90752703,38744714
2021-08-25,421.09544476,422.30469536,420.7196093,421.79074036,40529711
2021-08-26,421.50886377,421.74376093,419.20687158,419.30083044,57829572
2021-08-27,420.10887668,423.42562461,420.05250136,423.04978915,77235113
2021-08-30,423.72629298,425.69942914,423.48199993,424.91017468,48357355
2021-08-31,424.81621581,425.15446773,423.67931355,424.28065028,59300213
2021-09-01,425.22023893,425.73701269,424.26655645,424.50615156,48721378
2021-09-02,425.93432631,426.62022602,424.60950631,425.81217978,42830867
2021-09-03,424.67527752,426.22559879,424.2712544,425.70882503,47234364
2021-09-07,425.36117723,425.45513609,423.51234865,424.18669142,51671534
2021-09-08,423.65112589,424.38400504,421.74376093,423.66991766,56181907
2021-09-09,423.47260405,425.22963482,421.61221852,421.85651157,57970407
2021-09-10,423.79206419,424.21487908,418.40822123,418.53036775,89948174
2021-09-13,421.53705143,421.80013625,417.28071485,419.60149881,83738649
2021-09-14,421.04846533,421.25517483,416.44448095,417.33709017,78197140
2021-09-15,417.75990506,421.32094604,416.65119045,420.82296406,78792222
2021-09-16,420.29679441,421.27396661,417.19615187,420.15585612,77786735
2021-09-17,419.38115085,419.8053204,415.70501472,416.06320234,118425037
2021-09-20,409.9174568,411.50102314,404.24301077,409.12567364,166445534
2021-09-21,411.47274517,412.7735318,408.2113526,408.73920804,92526112
2021-09-22,411.02029764,414.7718417,408.84949213,412.72640185,102350143
2021-09-23,414.60217388,419.35287288,414.36652412,417.74102857,76395981
2021-09-24,416.1009063,419.1455011,415.88410853,418.42912585,62094837
2021-09-27,417.39226694,418.56108971,416.53450184,417.23202511,61371108
2021-09-28,414.45135803,414.78126769,408.08881473,408.82404195,130436306
2021-09-29,410.2096625,411.95347066,408.94657983,409.51213923,82329213
2021-09-30,410.99201967,411.69896893,404.16760285,404.5069385,140505979
2021-10-01,406.24132067,411.0041792,402.70657439,409.31419344,129240106
2021-10-04,408.14537067,409.05026572,401.88651325,404.03563899,128569957
2021-10-05,405.5437974,410.4924422,404.74258825,408.23963057,90682520
2021-10-06,404.62947637,410.14358631,402.99878008,409.93630878,113032245
2021-10-07,413.22597932,416.32713006,413.04688551,413.48048106,72437499
2021-10-08,414.25341224,414.63987784,412.09486051,412.72640185,74557404
2021-10-11,412.06658254,414.98863947,409.67238106,409.73836299,65233285
2021-10-12,410.66211002,411.06742759,407.93799889,408.72978205,71181163
2021-10-13,409.75721497,411.02029764,406.76917612,410.20023651,72973979
2021-10-14,413.87637264,417.25087709,413.40507314,417.10006125,70236825
2021-10-15,419.22090902,420.64423352,418.59879367,420.27661991,66260210
2021-10-18,418.48568179,421.86018624,417.82586249,421.5208506,62213228
2021-10-19,423.15154688,424.83879911,422.53885753,424.77281718,46996827
2021-10-20,425.23469069,426.7447343,425.12157881,426.44121742,49571569
2021-10-21,425.83795406,427.77876542,425.40435851,427.55348425,41305438
2021-10-22,427.11988871,428.57149118,425.15928277,427.11046272,58845088
2021-10-25,428.20387757,429.73088796,426.42236544,429.40097831,45214507
2021-10-26,430.95626667,432.17221939,429.4104043,429.7874439,56075116
2021-10-27,430.24931742,430.91856271,427.80798598,427.88339391,72437997
2021-10-28,429.3161444,432.08738548,429.30671841,432.01197756,51437944
2021-10-29,429.70260999,433.18080033,429.4104043,432.88859464,70162424
2021-11-01,433.8783236,434.25734266,431.89886568,433.63324786,48433642
2021-11-02,433.80291568,435.69753969,433.67095182,435.38648201,48908417
2021-11-03,434.82092261,438.44992879,434.37790107,438.04461122,52509825
2021-11-04,438.64787458,440.19373696,438.29911295,440.10890305,52847087
2021-11-05,442.3428627,443.63422334,440.11832904,441.63591344,66390563
2021-11-08,442.73875428,443.23833175,441.32777782,442.01295304,50405194
2021-11-09,442.38056666,442.61621641,439.13802607,440.55192458,51149147
2021-11-10,438.85524636,440.55192458,435.51844587,437.00775231,69429653
2021-11-11,438.50648473,438.58189265,437.13029018,437.14914216,34848495
2021-11-12,438.42165082,441.0043721,437.46962582,440.44823869,53466654
2021-11-15,441.73959933,441.89984116,439.46793572,440.59905453,46980500
2021-11-16,440.33512681,443.4786945,440.25971889,442.3428627,48857502
2021-11-17,442.07893497,442.25802878,440.64618448,441.26829983,47858289
2021-11-18,442.30515874,443.03095997,439.57162161,442.76703225,50625607
2021-11-19,442.65392037,443.90757705,441.60763547,441.97524908,57315573
2021-11-22,443.8604471,446.35833447,440.52364661,440.73101839,72761954
2021-11-23,440.40110874,442.16848188,437.79010948,441.31542978,73206538
2021-11-24,439.30769389,442.61621641,438.48763275,442.49367854,61858813
2021-11-26,435.80122558,437.27168003,431.49354811,432.62466692,112669636
2021-11-29,437.43192186,439.77899339,435.22624018,437.93149934,86268818
2021-11-30,435.48074191,437.3942179,429.16532856,429.4104043,148559598
2021-12-01,435.14140627,437.99748127,424.44290752,424.64085332,132485835
2021-12-02,424.85765109,432.71892682,424.4617595,431.14478647,127637758
2021-12-03,432.81318672,433.8783236,423.15154688,427.39324242,137331647
2021-12-06,429.94768573,434.34019711,427.52520628,432.4549991,98977532
2021-12-07,437.75240552,441.96582309,432.32737119,441.40026369,95484688
2021-12-08,441.79615527,443.02153398,440.03349512,442.56908646,72238777
2021-12-09,441.27772582,442.67192401,439.38310181,439.5810476,61272568
2021-12-10,442.29573274,443.86987309,439.73186344,443.71905725,77159757
2021-12-13,443.20062779,443.54938943,439.50563968,439.78841938,87724680
2021-12-14,436.50817483,439.00606221,433.83119365,436.76267657,97264128
2021-12-15,436.81923251,443.83216913,434.29306716,443.58709339,116899251
2021-12-16,445.44401343,445.72679314,438.12001914,439.6753075,116568626
2021-12-17,436.58823741,439.60571434,433.28698522,434.99909595,135636510
2021-12-20,429.90060045,430.77084458,426.74123589,430.37355922,107134822
2021-12-21,433.80723986,438.15846051,431.63162954,438.01657288,69806260
2021-12-22,437.76117515,442.50968117,437.56253247,442.39617106,58890223
2021-12-23,443.39884365,446.65279996,443.29479272,445.14879108,56439745
2021-12-27,446.52983068,451.49589773,446.48253481,451.44860185,56808619
2021-12-28,451.88372392,452.91477403,450.31350082,451.07969402,47274585
2021-12-29,451.18374495,452.67829465,450.18107236,451.65670371,54502964
2021-12-30,452.0823666,453.09449836,449.94459298,450.40809257,55329041
2021-12-31,449.91621545,451.07023484,448.99867544,449.27299153,65237431
2022-01-03,450.54052102,452.0066932,448.22302307,451.87426474,72668233
2022-01-04,453.30260022,454.02149755,449.8594604,451.72291794,71178678
2022-01-05,451.3540101,452.12966248,442.954357,443.04885416,104538940
2022-01-06,442.58535457,445.35689294,440.25839744,442.63265045,86858900
2022-01-07,442.64210962,443.82450654,439.52058176,440.88270301,85111593
2022-01-10,437.67604257,440.55163187,431.90339164,440.33407084,119361989
2022-01-11,440.06921393,444.43935293,437.06119618,444.34476118,74303062
2022-01-12,446.08524944,447.60817667,443.57856798,445.54607645,67605444
2022-01-13,446.65279996,447.30548306,438.37602155,439.40707166,91173121
2022-01-14,436.2477071,439.93678548,435.02747348,439.58679599,95890948
2022-01-18,434.87612667,435.08422853,430.685712,431.80189469,109872376
2022-01-19,433.35319945,434.7554276,427.0439295,427.31824559,109357569
2022-01-20,429.21008065,433.93020914,420.46034347,422.58865792,122379696
2022-01-21,421.46301606,423.82780989,414.26458363,414.29296115,202271241
2022-01-24,408.66475183,416.56316323,398.00426123,416.05236777,252496719
2022-01-25,409.63904689,415.93885766,404.04867427,410.97279061,167997325
2022-01-26,416.88477519,420.0252214,405.66619325,409.9417405,186391088
2022-01-27,414.55781806,417.70772345,406.2242846,407.91747698,149878307
2022-01-28,409.27959823,418.09554964,404.68243902,418.04825376,164457370
2022-01-31,417.37665231,425.92774681,416.02399024,425.57775732,152251425
2022-02-01,426.30611382,429.09657055,422.76686878,428.45334662,123155382
2022-02-02,430.86543633,433.34374027,428.54793838,432.61538377,117360953
2022-02-03,426.56151156,428.47226498,421.60490369,422.44677029,118024442
2022-02-04,422.21029091,428.29254064,419.82657872,424.43319711,118454352
2022-02-07,425.19939031,426.59934826,421.73733214,423.07107586,84472859
2022-02-08,422.56973957,427.47905157,421.14140409,426.55205238,81012036
2022-02-09,430.60057943,433.11672006,430.39720716,432.7951081,92589929
2022-02-10,426.9304194,432.95591408,423.01432081,425.01966598,140103712
2022-02-11,425.10479856,427.18108754,415.20104199,416.63883664,153214597
2022-02-14,416.12804117,417.71718262,411.79573887,415.27671539,123006262
2022-02-15,419.73198697,422.14407668,419.21173233,421.97381152,88659503
2022-02-16,419.92117048,423.8230803,418.03879459,422.44677029,84863585
2022-02-17,419.24956903,422.41385236,412.8173298,413.42271702,102259108
2022-02-18,413.67811476,414.93618508,408.46610915,410.7457704,132642896
2022-02-22,408.53232338,411.94708567,402.82844065,406.3377947,124391830
2022-02-23,409.26067988,409.8282304,398.56235258,399.1299031,132578005
2022-02-24,388.79102446,405.5716015,388.4315758,405.13647943,213942946
2022-02-25,406.3756314,414.1605327,404.72027572,414.07540012,121804459
2022-02-28,408.66475183,414.50106301,407.40668151,413.01597248,145615029
2022-03-01,411.51196361,413.52676795,404.01083757,406.72562089,137785908
2022-03-02,408.98636379,415.93885766,408.22962977,414.20782858,117726525
2022-03-03,416.64829581,417.25368303,410.33902587,412.14572835,105501715
2022-03-04,408.39989492,409.93228133,404.73919407,408.79718029,114083256
2022-03-07,408.21071142,408.92185222,396.67997669,396.74619091,137896560
2022-03-08,396.92591525,404.10542932,392.66928635,393.73817316,164772744
2022-03-09,402.14738003,406.28103965,399.95285135,404.29461283,116990765
2022-03-10,399.66907609,403.36761365,397.70156762,402.46899199,93972655
2022-03-11,404.96621428,405.58106067,396.84078267,397.35157814,95636277
2022-03-14,398.12723051,401.58928868,393.30305109,394.44761131,95729188
2022-03-15,397.06780288,403.75543984,395.79081421,403.12167509,106219117
2022-03-16,406.64048831,412.11735083,401.82576807,412.06059578,144954805
2022-03-17,410.14038318,417.21584633,409.76201617,417.21584633,102676870
2022-03-18,415.59900625,422.10815964,414.85889843,421.78554854,106345544
2022-03-21,421.61475442,423.62632952,418.14194081,421.66219723,88349763
2022-03-22,423.05701582,427.53561698,423.05701582,426.59624936,74650394
2022-03-23,424.0533148,425.55250757,421.01697503,421.10237209,79426098
2022-03-24,423.13292431,427.45970848,422.01327402,427.45021992,64736892
2022-03-25,428.08595356,429.81287181,425.49557619,429.53770352,77101324
2022-03-28,428.93992412,432.59302041,427.04221177,432.59302041,68529767
2022-03-29,436.49281931,438.43797447,433.79806776,437.94456926,86581542
2022-03-30,436.79645328,437.60772532,433.11963559,435.24032915,79666942
2022-03-31,434.47175564,435.29726052,428.08595356,428.54140453,121699948
2022-04-01,430.12599435,430.26832277,426.16926408,429.75594044,89048773
2022-04-04,429.95520023,433.54187659,429.12969536,433.43750241,59601000
2022-04-05,431.93830965,434.41482427,426.81448628,427.96260226,74214501
2022-04-06,424.03433768,425.97000428,420.78924955,423.68326089,106897781
2022-04-07,422.80082465,427.63999116,420.84618092,425.8181873,78097214
2022-04-08,425.05910235,427.58305979,423.13292431,424.67955988,79272711
2022-04-11,421.3965175,422.2409995,416.91791634,417.42081011,89770538
2022-04-12,420.41919564,422.95264164,414.3181453,415.87417454,84363635
2022-04-13,415.62747194,421.3965175,415.44718926,420.63743256,74070394
2022-04-14,420.86515804,421.98490322,415.29537227,415.39974645,97869451
2022-04-18,414.4698674,417.25950456,413.33123998,415.57054057,66002498
2022-04-19,415.46616639,423.00008444,415.29537227,422.27895375,77821013
2022-04-20,424.06280336,424.67955988,420.79873811,421.96583121,65224449
2022-04-21,425.59995037,426.99476896,414.74503569,415.65593762,85417327
2022-04-22,414.56475302,415.67728689,403.68137265,404.25068635,132471772
2022-04-25,402.00189721,406.76515523,397.41892187,406.59436112,119647748
2022-04-26,404.05142656,404.25068635,394.79059025,394.81905594,103996312
2022-04-27,395.90075198,401.29025508,393.7848027,395.92921767,122029990
2022-04-28,400.69247568,407.6665686,396.24234021,405.93016179,105449088
2022-04-29,401.92598872,404.0893808,390.17914922,390.92874561,145491009
2022-05-02,390.99516554,394.64826183,384.30572948,393.28190893,158312526
2022-05-03,393.7848027,397.50431892,392.21919001,395.08473567,100028190
2022-05-04,395.74893499,407.68554572,392.55119479,407.11623201,144247895
2022-05-05,402.83689065,403.26387593,388.49967379,392.64617529,172929106
2022-05-06,390.07477505,393.58554291,384.97941737,390.30250053,151770811
2022-05-09,384.38163797,385.62463957,376.22147484,377.80606466,155586067
2022-05-10,383.8028357,385.31151703,374.62739646,378.67901234,132497200
2022-05-11,377.71117904,383.37585042,371.91366779,372.66326417,142360992
2022-05-12,369.45613028,375.55727551,365.45195721,372.27423313,125090753
2022-05-13,376.42073463,382.55983411,375.37699284,381.17450409,104174421
2022-05-16,379.52349434,383.30943049,377.26521663,379.62786852,78622444
2022-05-17,385.73850231,387.67416891,381.99279766,387.43695487,83029710
2022-05-18,382.86346809,383.14812494,370.57578057,371.81878217,117674545
2022-05-19,368.74448815,373.98217426,367.31171532,369.54152734,98510715
2022-05-20,373.13769226,376.72436861,361.07773023,369.70283289,131432197
2022-05-23,372.73917266,377.38856794,370.41447502,376.61999443,76414878
2022-05-24,372.48298149,374.940519,367.16938689,373.74496021,91448831
2022-05-25,372.24576745,379.02060056,371.84724785,377.04697971,91472866
2022-05-26,378.28049274,386.22241896,378.07174439,384.58089777,82168339
2022-05-27,387.04792384,394.13597438,386.84866404,394.02201675,84768710
2022-05-31,392.39947268,395.16064416,389.05949893,391.81118185,95936980
2022-06-01,393.93661969,394.9518958,386.11804478,388.64200222,86585813
2022-06-02,388.48069667,396.09052322,386.22241896,396.04308041,79609633
2022-06-03,391.30828808,392.86441221,388.56609372,389.54341559,71874281
2022-06-06,393.56656578,395.30202373,389.55508652,390.72948581,57508858
2022-06-07,387.22820651,394.93291868,386.76326698,394.47746771,59272373
2022-06-08,392.76003803,394.55337621,389.3915986,390.18863779,64349966
2022-06-09,388.40478817,390.682043,380.90882436,380.90882436,86289796
2022-06-10,374.68432783,375.53611602,369.81669563,369.86413844,132893850
2022-06-13,360.42301946,362.28277757,354.20801149,355.821067,170004861
2022-06-14,357.57645093,358.61070416,351.63661125,354.74885951,104011831
2022-06-15,358.06036758,364.26588699,353.0883612,359.80626295,125666797
2022-06-16,351.56070275,351.96871091,345.45946264,347.8981179,134473288
2022-06-17,348.31443517,352.00236946,345.13156681,348.64796928,111113904
2022-06-21,354.3942855,358.81123007,354.31804914,357.42468113,76811861
2022-06-22,353.18403316,360.90296541,352.76473314,356.776672,90059424
2022-06-23,358.92081984,361.00779041,355.3472401,360.27401537,79292135
2022-06-24,363.45688373,371.73805919,363.42353032,371.72852964,98050333
2022-06-27,372.6528956,372.94831153,369.2127295,370.30862729,66009617
2022-06-28,371.87147283,374.66362981,362.62781323,362.74216778,86689824
2022-06-29,363.29488145,364.28595423,360.61707903,362.44675186,65675999
2022-06-30,358.53963801,362.74998201,355.03276508,359.50212215,112508273
2022-07-01,358.84458348,363.74277011,356.21442879,363.304411,74839729
2022-07-05,358.19657435,364.0095974,355.35676965,363.99053831,81437965
2022-07-06,364.1334815,367.71659079,361.74156546,365.21984974,70426244
2022-07-07,367.00187484,371.49029099,365.23604997,370.68980913,64525919
2022-07-08,369.05072722,372.26218422,367.51647032,370.38486366,72397765
2022-07-11,367.69753169,368.66954538,365.45808839,366.15374524,58366945
2022-07-12,365.60103158,367.99294762,361.16026315,362.91369961,62219178
2022-07-13,357.45326976,363.95242012,357.03206383,361.00779041,84224649
2022-07-14,356.03336741,360.76002222,353.5842741,360.13107218,89704819
2022-07-15,364.55278152,367.12575893,362.63734278,367.01140438,79060383
2022-07-18,370.10850683,370.78510459,362.75169733,363.98100876,63203626
2022-07-19,367.91671125,374.38727297,367.25917258,373.81550021,78505972
2022-07-20,374.00609113,377.61778906,372.63383651,376.19788671,71843769
2022-07-21,375.6165844,380.07641192,373.20560927,380.02876419,64903856
2022-07-22,380.15264829,381.35337109,374.27291842,376.50283218,72197332
2022-07-25,377.13178222,377.81790953,374.71127754,376.96025039,53631485
2022-07-26,375.31163893,375.52128894,371.60464555,372.50042287,52946393
2022-07-27,375.80717532,383.9263485,375.5117594,382.17291204,82342106
2022-07-28,382.98292345,387.66193052,379.41887325,386.96627367,73966563
2022-07-29,388.40523511,393.59883767,387.63334189,392.60776489,87003672
2022-08-01,389.90137383,393.96096042,389.18665788,391.44516028,69997471
2022-08-02,389.87278519,393.57024903,387.68098962,388.86265332,63435418
2022-08-03,390.99727162,396.12416736,390.71138524,394.9520332,67820555
2022-08-04,394.87579683,395.56192414,393.03659446,394.68520591,45656574
2022-08-05,390.38738068,394.66614682,390.3302034,394.01813769,56814929
2022-08-08,395.71439688,397.97289928,392.45529215,393.56071949,54025965
2022-08-09,392.82694445,393.33201038,390.92103525,391.99787395,44931772
2022-08-10,399.07832661,400.37434486,397.11524014,400.23140167,68665712
2022-08-11,403.09026547,404.95805648,399.48809709,400.23140167,59489704
2022-08-12,402.17542905,407.11173387,401.22247446,407.00690887,61694542
